Title,Link,Article
Man accused of carving his name on girlfriend's face with knife,https://abcnews.go.com/US/texas-man-accused-carving-girlfriends-face-knife/story?id=67587995,"
A San Antonio man has been arrested for allegedly assaulting his girlfriend and carving his name on her forehead with a knife.

Jackub Hildreth, 19, was arrested and charged with aggravated assault with a deadly weapon after his girlfriend, 22-year-old Catalina Mireles, accused him of attacking her, according to police.

Mireles said the pair met on Facebook about four weeks ahead of the horrific attack, which left her with a broken jaw, a black eye and extreme swelling and bruising on her face.
She said the attack started on Thursday morning and lasted until the afternoon. The altercation started over an argument about their relationship.

The young woman said she thought Hildreth was going to kill her.
""He was going to put me in the closet until he figured out what he was going to do with my body,"" Mireles told ABC affiliate KSAT in an on-camera interview on Saturday. ""Don't trust everybody you think you might know.""

Hildreth previously was wanted for burglary assault, court records show.

He was being held on $75,000 bond as of Sunday evening and is scheduled to appear in court next month.
"
Family of boy killed in 'senseless' hunting accident grateful his organs saved lives,https://abcnews.go.com/US/family-year-boy-killed-hunting-accident-grateful-organs/story?id=67489823,"
When 9-year-old Colton Williams' mother heard her son's organs had been used to save three lives, she cried tears of joy.

""She's just crying and crying on the phone and I said, 'What's going on?'"" Colton's grandfather, Vince Furtick, told ABC News on Tuesday. ""She said, 'We've had this horrible, horrible thing going on and here's a ray of sunshine.'""
Colton was killed on Thanksgiving in a hunting accident in Springfield, South Carolina, a spokesperson for the state's Department of Natural Resources told ABC News.

Details surrounding his death have not yet been released, but Furtick said the boy was out with his dad when the accident occurred.
Yet amid the tragedy, the family said the ""first positive"" has been the news that both of Colton's kidneys and his liver were donated to other families -- an effort that his mother, Caitlin, saw through.

""It just added some value to an otherwise senseless tragedy,"" Furtick said. ""It meant something to her that some part of him could carry on.""

He described Colton as a boy who was ""100% an outdoors-kind of guy."" He would always prefer a hunting rifle, fishing pole or basketball in his hands over a video game, according to Furtick.
He was also loved by the community. At Colton's funeral on Sunday, Furtick said he was stunned to see how many children came up to the family and said Colton was their best friend.

""A lot of them said that,"" his grandfather said. ""It's just heartbreaking to see him gone.""
While he said the family continues to grieve, the news of the organ donations has given them some solace. He hopes to meet those who now have Colton's organs soon and see, in person, how the boy's life has carried on.

""We're sitting here with our tears of grief while, at the same time, there are three families crying tears of joy,"" he said. ""We still got closure with our grandson and we still can help somebody else."""
Rain and snow moving from Midwest into the Northeast,https://abcnews.go.com/US/rain-snow-moving-midwest-northeast/story?id=67598206,"
Over the weekend a storm system that moved into the West Coast brought more than 5 inches of rain to northern California around the Bay area. This heavy rain flooded streets and even produced a few mudslides in the state.

In the mountains, heavy snow of 12 to 17 inches fell from California to Montana making driving extremely difficult on the roads.

Now this storm system is in the Midwest and the Great Lakes, bringing with it heavy snow from the Dakotas to Minnesota and into Michigan. A treacherous Monday morning commute is expected in the Twin Cities.

Numerous snow alerts have been issued this morning from the Upper Midwest and into the Great Lakes.

Further south, heavy rain is moving through Indianapolis and Detroit.

Some of the heavy rain will move into the Northeast later this afternoon into the evening hours, just in time for evening rush hour. Snow will be ending in the Midwest by this afternoon.
By Tuesday, the cold front will move through the Midwest and the Northeast and, behind it, colder air will mix with precipitation changing it to snow from the Mid-South all the way into the Northeast.

By Tuesday night into Wednesday morning, the rain will change to snow for most major cities along I-95 and there could be several inches of accumulation.

The Wednesday morning rush could be messy from Washington, D.C. to New York City and Boston.
Snow could even fall Tuesday evening in the South from northern Mississippi to Nashville, Tennessee and into West Virginia.

At the moment, it looks like the heaviest snow Tuesday evening and Wednesday morning will be from the southern Appalachians and into southeast New England where 3 to 6 inches of snow could fall in Boston.

New York City and Philadelphia could see 1 to 3 inches of snow with Washington, D.C. getting a possible dusting.

Behind this storm system, the coldest air of the season is expected for the Midwest and the Great Lakes with winds chills well below zero.

Actual temperatures will be below zero across the Upper Midwest. Some of this cold air will move into the Northeast Wednesday, but it is not expected to be as cold as the Midwest."
Supreme Court rejects Trump administration's plan to resume federal executions,https://abcnews.go.com/US/supreme-court-rejects-trump-administrations-plan-resume-federal/story?id=67526443,"
The U.S. Supreme Court on Friday rejected a request from the Trump administration to lift an injunction on federal executions, blocking the government's plan for five convicted murderers to be put to death by mid-January.

Justices Samuel Alito, Neil Gorsuch and Brett Kavanaugh issued a statement concurring with the decision, saying ""in light of what is at stake, it would be preferable for the District Court’s decision to be reviewed on the merits by the Court of Appeals for the District of Columbia Circuit before the executions are carried out.""

Daniel Lewis Lee, 46, a white supremacist convicted in 1999 along with co-defendant Chevie O'Brien Kehoe in the killings of three members of an Arkansas family, including an 8-year-old girl, had been scheduled to be the first prisoner in 16 years to be executed by the federal government.

Lee's execution, originally scheduled for Monday at the U.S. Penitentiary in Terre Haute, Indiana, has now been put on hold indefinitely. He remains housed on federal death row at the prison along with 61 other condemned inmates.
The decision by the Supreme Court came just days after U.S. Attorney General William Barr asked the justices to set aside a district court's injunction preventing it from carrying out lethal injections as planned.

U.S. District Judge Tanya Chutkan in Washington temporarily halted the executions after four of the five prisoners the government had scheduled for executions filed a lawsuit challenging a new lethal injection protocol.

""The Justice Department upholds the rule of law -- and we owe it to the victims and their families to carry forward the sentence imposed by our justice system,"" Barr said in July when he announced the government was set to resume executions.

The death row inmates slated for execution sued, arguing the government's new drug protocol to be used in lethal injections violates the 1994 Federal Death Penalty Act, a law that leaves it up to the state where a capital crime was committed to prescribe the method of execution.

Chutkan sided with the inmates' argument that the federal government was attempting to circumvent proper methods for execution in a rush to carry them out.

The judge, an appointee of former President Barack Obama, ruled that the federal government likely exceeded its authority by implementing a single uniform method of execution, rather than adhering to the state-by-state approach under the FDPA.

""There is no statute that gives the (federal government) the authority to establish a single implementation procedure for all federal executions,"" Chutkan wrote in her ruling. ""To the contrary, Congress, through the FDPA, expressly reserved those decisions for the states of conviction.""
On Tuesday, a federal appeals court in the District of Columbia denied the Trump administration's plea to put Chutkan's ruling on hold and allow the executions to be carried out. Just hours after the appeals court upheld Chutkan's ruling, the Department of Justice asked the nation's highest court to lift the stay.
In July, Barr announced that federal executions would resume under a new lethal injection protocol in which a single drug, pentobarbital sodium, would be used.

The last prisoner to face federal execution was Louis Jones Jr., 53, a Gulf War veteran convicted in federal court of kidnapping Air Force  Pvt. Tracie Joy McBride, 19, in 1995 from the Goodfellow Air Force Base in San Angelo, Texas, raping her and then beating her to death with a tire iron.
Jones was executed on March 18, 2003, at the U.S. Penitentiary in Terre Haute, where the only federal death chamber is located.

Following Jones's death, federal executions went dormant due to controversy over the humanness of using the old three-drug cocktail for lethal injection and a shortage on one of the drugs, sodium thiopental.
On Wednesday, 14 states which use the single-drug protocol in lethal injections, filed a joint brief supporting the Trump administration's failed request to carry out the death sentences. The states include Georgia, Idaho, Missouri, South Dakota, and Texas.

Lee's execution was opposed by loved ones of his victims -- Nancy Mueller, her husband William Mueller, and her 8-year-old daughter Sarah Powell.

Amnesty International, which calls the death penalty ""the ultimate cruel and inhuman punishment,"" released a statement in July decrying the move by the Trump administration to resume federal executions.

According to the Department of Justice, other inmates that were scheduled to be executed prior to getting the reprieve from the Supreme Court included Lezmond Mitchell, who fatally stabbed a 63-year-old Arizona woman and her 9-year-old granddaughter; Wesley Ira Purkey, who raped, murdered and dismembered a 16-year-old Kansas City, Missouri, girl and bludgeoned to death a 80-year-old Missouri woman; and Alfred Bourgeois who tortured, sexual molested and murdered his toddler daughter.

Mitchel, Purkey and Bourgeois had all been scheduled to be executed in December.

Dustin Lee Honken, who shot and killed five people in Iowa in 1993, including a single mother and her 10- and 6-year-old daughters, was slated to be executed on Jan. 15.

While federal executions have been frozen for 16 years, the death penalty has been carried out in several states during that time, including more than 100 in Texas and Missouri since 2012.

On Thursday, Tennessee executed 53-year-old Lee Hall in the electric chair. Hall, who went blind in prison, killed his estranged girlfriend, Traci Crozier, 22, 1991 when he set her car on fire with her inside. He was the second blind prisoner to be executed in the United States since the nation reinstated the death penalty in 1976."
Chicago's top cop responds to his firing after he's found asleep in squad car,https://abcnews.go.com/US/ousted-chicago-police-superintendent-responds-mayors-decision-fire/story?id=67467918,"
Chicago's ousted police chief broke his silence on Tuesday, a day after the city's mayor revealed that he'd been fired over ""ethical lapses.""

Mayor Lori Lightfoot fired Superintendent Eddie Johnson on Monday, less than a month before he was scheduled to retire, accusing the top cop of misleading city officials and the public after officers found him asleep in his vehicle in October.
Johnson acknowledged on Tuesday that he made a ""poor decision and had a lapse of judgment"" on that October night, an incident he previously blamed on a problem with his medication. Johnson said he had pulled over because he was feeling light-headed, later falling asleep.
He called it ""a mistake,"" but maintained that he did not ""intentionally mislead or deceive the mayor or the people of Chicago.""
""I know in my heart that I have always tried to act in a way that is in the best interests of the great city,"" Johnson said in a statement, noting that he had no interest in fighting for his reputation. ""Reputations are not built in a day and not damaged in a day either.""

""I will simply rely on the reputation for integrity that I think I have earned during my long career, with the faith that we should all be judged by the entirety of our lives and not on what happened on our worst days,"" he added.
An official briefed on the probe into Johnson's conduct told ABC News that during the traffic stop in question, the superintendent showed his police ID when asked to present identification. The officers apparently didn't recognize Johnson immediately. Once the superintendent showed ID, he and the officers exchanged some words, and Johnson said he was OK to drive away. The cops let him, raising questions about why Johnson wasn't given a field sobriety test.

Lightfoot said an inspector general's report, which hasn't been released publicly, showed Johnson exhibited ""flawed decision-making.""

""It has become clear that Mr. Johnson engaged in a series of ethical lapses that are intolerable,"" Lightfoot said in statement Monday. ""Mr. Johnson was intentionally dishonest with me and communicated a narrative replete with false statements regarding material aspects of the incident that happened in the early morning hours of October 17.""

""Had I known all the facts at the time,"" she added, ""I would have relieved him of his duties as superintendent then and there.""

ABC News' Stephanie Wash and Josh Margolin contributed to this report."
Ready-to-eat sushi from Trader Joe's recalled,https://abcnews.go.com/US/ready-eat-sushi-products-voluntarily-recalled-pulled-trader/story?id=67461388,"
Pre-made sushi and spring rolls makes for a great work day lunch, but after a new recall it may be time to toss the hand roll.

Fuji Food Products, Inc. (Fuji) announced a voluntary recall of ready-to-eat sushi, salads and spring rolls that were sold at retailers in 31 states including Trader Joe's, along the East Coast and Midwest.

The products were also sold at 7 Eleven, Walgreens, Food Lion, Hannaford, Giant Eagle Supermarkets, Porkys, Bozzutos, Supreme Lobster and Superior Foods.

Fuji voluntarily issued a recall after the Food and Drug Administration (FDA) notified the company of potential product contamination with Listeria monocytogenes, according to a press release. Public health officials have not yet reported any illness associated with the recalled products.
""As responsible processors of safe, fresh food for nearly 30 years, we are addressing this problem vigorously and we apologize to those who are affected by it,"" Fuji Food Products CEO Farrell Hirsch said in a statement. ""We will restart operation only after we have eliminated the cause and the FDA certifies that our facility is once again free of possible contamination.""
The small plastic trays have a clear lid with a sell-by date clearly marked on the label, where consumers can check to see if their products were affected.

Recalled items included poke bowls, bahn mi style salad, spring rolls, California rolls, smoked salmon Philly roll and tempura shrimp rolls and more.

A majority of the affected products were marked with sell-by dates between Nov. 19 and Dec. 6.

""Dispose of the product in an appropriate waste container,"" the FDA urged.
Check the FDA recall here for a complete list of affected products, their sell-by dates and where they were sold.
"
"Police arrest 2 of 4 teens, 1 accused of murder, who escaped from jail",https://abcnews.go.com/US/manhunt-underway-teens-including-accused-murder-escaped-nashville/story?id=67421283,"
Police have caught two of the four teenagers who escaped from a juvenile detention center in downtown Nashville, Tennessee, over the weekend. Two of those who escaped were charged with murder, with one of them being caught Tuesday evening.

Murder suspect Morris Marsh, 17, remains free after he and three others allegedly ran out of the Davidson County Juvenile Detention Center at around 10 p.m. Saturday night. Brandon Caruthers, 17, also remains free, according to authorities.

The Metro Nashville Police Department shared photos of the two other suspects after they were rearrested on Tuesday night in Madison, a suburb of Nashville.
The teens were on a work detail when their staff supervisor left them to address a fight at another location inside the facility, according to police. They managed to get onto an elevator and used staff protocols to ride to the ground floor where they went through a series of doors and exited to the outside.

Authorities said they are considered dangerous and are asking for the public's help in locating them. Authorities said at least 35 minutes elapsed before the Metro Nashville Police Department was notified of the escape.
Marsh is suspected of killing 19-year-old Charles Easley in April, according to police.

Caruthers had been transferred to adult court on an August 2018 armed robbery case in south Nashville, according to police.

The department had said it reviewed surveillance footage from a store in Clarksville, Tennessee, located about 50 miles northwest of Nashville, in connection to a possible sighting, but investigators later determined that it was unrelated.
""After further review of the Clarksville market video from multiple angles by an MNPD Juv Crime Task Force officer in Clarksville it has just been determined that the persons in the video are not the escaped teens,"" the department said in a tweet Sunday. ""The investigation is continuing in Davidson County.""

ABC News does not normally name juveniles, but are doing so because police said they are dangerous individuals and have released their names and photos. Anyone with information about the remaining two escapees are asked to call Nashville's Emergency Communications Center at 615-862-8600 immediately.
"
"Girl, 12, posted kill list of students: Police",https://abcnews.go.com/US/12-year-girl-arrested-posting-death-list-snapchat/story?id=67604173,"
A 12-year-old Florida girl was arrested for posting a ""death list"" on social media and threatening to attack students at her middle school, police said.

A student and her parent at Falcon Cove Middle School in Weston contacted the Broward County Sheriff's Office on Dec. 6 around 7 p.m. to report a threat posted on Snapchat, the sheriff's office said in a press release.

The threat ""included a death list with student names"" from the school, police said.
A second threat was also posted to Snapchat the same afternoon that allegedly said the ""students were not safe and that they would be killed on Monday, Dec. 9,"" according to police.

Detectives with the Threat Management Unit and Real Time Crime Center were able to identify that the source of the threats belonged to a 12-year-old girl from Weston, who is also a student at the same middle school.
The girl allegedly confirmed she made the threats, which were determined to be false, police said. She was arrested on Saturday evening and taken to the Juvenile Assessment Center.
The 12-year-old suspect currently faces two counts of a written threat to kill and false reporting concerning a firearm.

Police have not said why she made the threats."
Officer 'ambushed and executed' outside police station,https://abcnews.go.com/US/arkansas-police-officer-shot-killed-precinct/story?id=67576439,"
An Arkansas police officer has been shot and killed outside their police precinct.

Officers with the Fayetteville Police Department were inside the building when they heard gunshots outside at approximately 9:42 p.m. on Saturday, according to a statement from the Fayetteville Police Department.

When two responding officers went outside they located an armed suspect, later identified as London T. Phillips, directly behind the police department.

Phillips exchanged gunfire with officers and was shot during the encounter, police said.
The victim, Officer Stephen Carr, was later found shot inside his patrol vehicle that was parked in the police department parking lot, authorities said.
Emergency medical personnel responded to the scene and treated the officer and the suspect but both of them succumbed to their injuries. and were pronounced dead on scene.

An investigation showed Carr was ""ambushed and executed"" while sitting in his patrol vehicle, police said.

In a brief press conference Fayetteville Police Chief Mike Reynolds said there seems to have been no motive at all and it ""appears the suspect came into the back parking lot and just executed my officer.""
Carr was assigned as a patrol officer and had been with the department since April 2017.

""He served our community with dedication and professionalism for the past 2 ½ years, he is a HERO,"" police said. ""Our thoughts and prayers are with Officer Carr’s family during this tragic time.""



The Washington County Sheriff's Office and the FBI will conduct an independent investigation into the incident, police said.

The officers who fatally shot the suspect were placed on paid administrative leave in compliance with department policy until the police chief can review the investigation.
"
California power utility PG&E reaches $13.5B settlement for 2017-2018 wildfires,https://abcnews.go.com/US/california-power-utility-pge-reaches-135b-settlement-2017/story?id=67561176,"
PG&E, the California power utility, has reached a $13.5 billion settlement with victims of the catastrophic Northern California wildfires of 2017 and 2018.

The agreement settles the last major lawsuit to arise from the 2017-2018 fires, following a $1 settlement with affected cities and counties, and an $11 billion settlement with the insurance companies handling claims.
Officials with PG&E, which last year filed for Chapter 11 bankruptcy protection in anticipation of its legal challenges, said Friday's settlement will put the utility on a path to emerge from Chapter 11 by the state-imposed June 30, 2020 deadline.
“From the beginning of the Chapter 11 process, getting wildfire victims fairly compensated, especially the individuals, has been our primary goal,"" PG&E CEO and President Bill Johnson said in a statement. ""We want to help our customers, our neighbors and our friends in those impacted areas recover and rebuild after these tragic wildfires.""

In addition to covering the 2017 Northern California wildfires and the 2018 Camp Fire, the agreement settles claims related to the 2017 Tubbs fire and the 2016 Ghost Ship warehouse fire, although PG&E did not admit fault in the latter two fires.
The Camp Fire, the most devastating in the state's history, was responsible for at least 80 deaths. More than 18,600 structures were destroyed in the blaze, which scorched upwards of 150,000 acres in Northern California's Butte County.

Improperly maintained PG&E power lines were found to be responsible for sparking the blaze.

Friday's settlement is subject to approval by the U.S. Bankruptcy Court.
"
Brother of victim in wrong-apartment shooting receives police group's 'courage award',https://abcnews.go.com/US/police-group-courage-award-brother-man-killed-amber/story?id=67463376,"
A national law enforcement group has bestowed an award on the brother of a man who was killed in a 2018 wrong-apartment shooting by former Dallas police Officer Amber Guyger, whom he hugged and forgave in an extraordinary act of mercy before she was sent to prison for murder.

The Institute of Law Enforcement Administration gave 18-year-old Brandt Jean, the brother of Botham Jean, its 2019 Ethical Courage Award during a ceremony Tuesday morning at the organization's offices in Plano, Texas.

Jean and his family, who hail from the eastern Caribbean island of St. Lucia, were on hand to accept the award from one of the country's leading learning centers for law enforcement executives, managers and supervisors.
""Despite an unimaginable loss, he saw the humanity in the person responsible for his brother's death,"" Gregory Smith, director of the Institute of Law Enforcement Administration, said in a statement. ""He saw her pain and regret, and had the ability to show empathy, caring and forgiveness.""

Guyger was sentenced to 10 years in prison earlier this year after a jury found her guilty in the Sept. 6, 2018, fatal shooting of the 26-year-old Jean, a church-going accountant. Guyger is appealing the case.

During her trial, Guyger, 31, testified that she mistook Botham Jean's apartment for her own and shot him when she entered the unlatched front door, saying she thought he was an intruder who planned on killing her.
At Guyger's Oct. 2, sentencing hearing, Brandt Jean took the witness stand and spoke directly to Guyger, saying that he forgave her and that ""I know if you go to God and ask him, he will forgive you.""

""I love you just like anyone else and I'm not going to hope you rot and die,"" Brandt Jean told Guyger. ""I personally want the best for you. I wasn't going to say this in front of my family, I don't even want you to go to jail. I want the best for you because I know that's exactly what Botham would want for you. Give your life to Christ. I think giving your life to Christ is the best thing Botham would want for you.""
He then asked Judge Tammy Kemp, who presided over Guyger's trial, if he could hug Guyger, a request the judge granted.

Brandt Jean stepped off the witness stand and met Guyger in front of the judge's bench and embraced her as Guyger broke into tears.

In a subsequent interview on ABC's ""Good Morning America,"" Brandt Jean spoke out for the first time about the moment that shocked the nation and spurred a national conversation on forgiveness.
""This is what you have to do to set yourself free. I didn't really plan on living the rest of my life hating this woman,"" he said. ""I know that there's something called peace of mind and that's the type of stuff you need to do to have peace of mind. That is why I wake up happy in the morning. That is why I want to live happy later on in my life."""
Scandal-plagued Buffalo Bishop resigns following Vatican review of his diocese,https://abcnews.go.com/US/buffalo-bishop-resigns-vatican-review-diocese/story?id=67489074,"
Bishop Richard Malone, the scandal-plagued spiritual leader of the Diocese of Buffalo, has resigned in the wake of widespread criticism of his handling of allegations of sexual abuse and misconduct by local clergy members.

His departure, announced via press release by the Vatican on Wednesday morning, follows a report on the troubled diocese authorized by the Holy See and submitted to the Vatican’s Congregation for Bishops in November.

""The Holy Father accepted the renunciation of the pastoral government of the diocese of Buffalo (U.S.A.), presented by S.E. Mons. Richard J. Malone,” reads the announcement when translated from from Italian, “and appointed Apostolic Administrator vacant seat of the same diocese S.E. Mons. Edward B. Scharfenberger, Bishop of Albany.”

Malone is the first bishop in the 172-year history of the Catholic Diocese of Buffalo to resign from office. In a statement released after the Vatican’s announcement, Malone acknowledged that his position had become untenable but continued to defend his legacy.

“Despite the measurable progress we have achieved together, I have concluded after much prayer and discernment that the spiritual welfare of the people of the Diocese of Buffalo will be better served by a new bishop who perhaps is better able to bring about the reconciliation, healing and renewal that is so needed,” Malone said in the statement. “As such, I requested of His Holiness Pope Francis that he permit me to retire early, and he agreed to do so. … It is my honest assessment that I have accomplished as much as I am able to, and that there remain divisions and wounds that I am unable to bind and heal.”

He insisted that while he “was made aware of the general conclusions of the report” to the Vatican, “my decision to retire early was made freely and voluntarily.”
Scharfenberger will take over the diocese immediately as a temporary administrator while the Vatican searches for a permanent replacement.

The Diocese of Buffalo has been in a state of crisis since last year, when Siobhan O'Connor, Malone's former personal secretary, leaked internal church documents to investigative reporter Charlie Specht from ABC's local station WKBW, sparking months of reporting about whether there had been efforts to conceal the extent of the problem from the public.

In an interview with ABC News that aired as a special edition of Nightline in July, Malone defended his leadership, including his decision to allow Fr. Dennis Riter, a local pastor who has faced multiple allegations of sexual abuse of children, to return to ministry after a lawyer hired by the church to investigate the matter concluded the allegations had “no merit.” Riter has denied the accusations and continues to serve as pastor of St. Elizabeth Ann Seton Church in the Buffalo suburb of Dunkirk.

“I feel that in the almost 20 years I have been a bishop, I’ve tried hard to be a good shepherd,” Malone told ABC News, arguing that he had “inherited a decades old horrific problem of abuse.”
But the crisis only deepened in September with the emergence of secret audio recordings, made by Malone’s then-secretary and diocesan vice chancellor Fr. Ryszard Biernat and obtained by both WKBW and ABC News.

The recordings suggest Malone sought to conceal allegations that an active priest had sexually harassed a then-seminarian, even though Malone can be heard on the tapes describing the accused priest as ""a sick puppy"" and calling his alleged penchant for manipulation and retaliation ""dangerous.""

Despite the ensuing public outrage and growing calls for his ouster from both religious and civic leaders, Malone initially appeared steadfast in his refusal to resign, suggesting the absence of action from the Vatican constituted an implicit endorsement of his leadership.

“They say the pope frequently picks up the phone and calls people around the world, but I have not been the recipient of one of these calls,” Malone said during an emergency briefing with a hand-picked group of reporters following the publication of the recordings. “I’ve had no communications from the pope at all.”

“I know for sure they're not unaware of all the news around here,” he continued. “But so far apparently I like to think they are trusting in my goodwill and my intention and my capacity working with other people to lead us further.”

That changed in October, when the Apostolic Nunciature in Washington, D.C., the Vatican's U.S. representative, announced that its office had authorized Bishop Nicholas DiMarzio of the Diocese of Brooklyn to conduct an ""Apostolic Visitation,"" described as ""a fact-finding mission which reports directly to the Holy See … to evaluate situations in dioceses.”
Following the announcement of Malone’s resignation on Wednesday, DiMarzio released a statement on his review, saying that his team spoke with “more than 80 people over a period of several weeks” but giving no indication of whether or when its conclusions might be made public.

“What I found are many deeply devoted Catholics who love their Church,” DiMarzio said in a statement. “I pray this moment of suffering and pain will lead to a birth of new faith. With the appointment of the Most Reverend Edward Scharfenberger, Bishop of Albany, to oversee the Buffalo Diocese, I am confident that Buffalo Catholics are in good hands. I hope that now Catholics in Buffalo can begin the process of moving forward, healing, and helping the diocese in all of its ministries.”

Malone’s critics largely viewed the news as a step in the right direction.

Matthew Golden, who has accused Malone of allowing Fr. Riter, his alleged abuser, to escape consequences, hailed the announcement as a “huge victory” for survivors of clergy abuse and their advocates.

“With the persistence and determination of a few individuals,” he told ABC News, “this glorious day in Buffalo has finally arrived. One done, Riter to go.”

Mitchell Garabedian, the famed Boston-based clergy abuse attorney who represents 38 alleged victims in Buffalo, including one of Fr. Riter’s other accusers, said Malone’s resignation sends a “loud message.”

“The resignation of Bishop Malone provides hope to clergy sexual abuse victims that morality will prevail, justice will be served and that their voices can and will create positive change,” Garabedian said in a statement. “The resignation sends a loud message to clergy sexual abuse victims to stand tall and be proud.”

And Siobhan O’Connor, the whistleblower who sparked the initial scandal, said she is relieved after what she described as a long struggle for survivors and the diocese.

""For me, this is a time not for rejoicing, but for relief,” O’Connor said, “The resignation of [Malone] is long overdue.”
But the future for Buffalo’s Catholic community remains unclear. Both the FBI and the New York Attorney General are currently investigating the diocese, and Malone’s successor could inherit a crisis, albeit more of a financial one, of his own.

According to The Buffalo News, the diocese was considering filing for bankruptcy as it faces dozens of new lawsuits brought against the diocese following New York’s opening of a one-year window outside the statute of limitations for new civil litigation from alleged victims of childhood sexual abuse.

In his introductory remarks to the media on Wednesday, Bishop Scharfenberger, the temporary administrator, stressed the need for a more “open and honest” approach.

“We can’t be afraid of reality,” Scharfenberger said. “We have to look at things with sober eyes and look at the damage that was done.”"
'Start Here': Giuliani in Ukraine and Uber safety report,https://abcnews.go.com/US/start-here-giuliani-ukraine-amid-impeachment-inquiry-uber-reveals/story?id=67518355,"
It's Friday, Dec. 6, 2019.  Let's start here.

1. Where's Rudy?

As President Donald Trump faces an impeachment inquiry in Washington, D.C., Rudy Giuliani is in Europe meeting with current and former Ukrainian officials for a documentary series.

The president's personal attorney is working with One America News Network (OAN) to discredit what the far-right network calls ""the impeachment hoax"" and offer proof of Ukrainian corruption and 2016 election meddling, according to an OAN spokesperson.

Despite heightened scrutiny in the impeachment inquiry and a campaign finance case involving two of his associates in the Southern District of New York, Giuliani is ""not letting up on his investigation,"" ABC News Senior Editorial Producer John Santucci tells ""Start Here.""

""We know that from hearings over the last couple days that his associates have information that they believe is important to the impeachment inquiry,"" he says. ""We also know that Giuliani's business, Giuliani Associates, received a subpoena recently asking for documents and records related to Rudy's work abroad.  And ironically, where's Rudy right now? Abroad.""

2. Uber safety study

In a highly-anticipated safety report, Uber has revealed that nearly 6,000 sexual assaults involving drivers and passengers were reported to the ride-share company in 2017 and 2018.

ABC News' Taylor Dunn breaks down Uber's findings on the podcast and talks about next steps for the company.

Uber noted that ""riders account for nearly half (45%) of the accused parties across the 5 most serious sexual assault categories"" in the study, but added that ""any safety issue is exceptionally rare"" and ""by bringing hard data to bear, we can make every trip safer for drivers and riders alike.""
3. Border custody death

There's growing backlash over the death of Carlos Vasquez, a 16-year-old migrant, in a Border Patrol cell after video surfaced showing his final hours in May as he suffered from the flu.

Current and former Border Patrol officials told ABC News Chief National Correspondent Matt Gutman that the agency was overwhelmed with migrants at the time and they conducted welfare checks, but the video obtained by ProPublica appears to indicate otherwise.

""Had he been taken to the hospital, he would have survived,"" Gutman says. ""Instead, he was taken to this cell. It is basically like a drunk tank, for all intents and purposes, with a concrete bed, and that's where he spent his final minutes.""When 16-year-old Carlos Gregorio Hernandez Vasquez died in a Border Patrol cell last May, the agency released a statement.We obtained video footage that does not match the Border Patrol’s account of his death. pic.twitter.com/MpIGS5B6Cg— ProPublica (@propublica) December 6, 2019 When 16-year-old Carlos Gregorio Hernandez Vasquez died in a Border Patrol cell last May, the agency released a statement.We obtained video footage that does not match the Border Patrol’s account of his death. pic.twitter.com/MpIGS5B6Cg
""Start Here,"" ABC News' flagship podcast, offers a straightforward look at the day's top stories in 20 minutes. Listen for free every weekday on Apple Podcasts, Google Podcasts, iHeartRadio, Spotify, Stitcher, TuneIn or the ABC News app. Follow @StartHereABC on Twitter, Facebook and Instagram for exclusive content and show updates.
Elsewhere:

'Lots of co-hosts from the entertainment community': Sen. Elizabeth Warren, D-Mass., is set to host her first campaign fundraiser in the Los Angeles area Saturday.

'The Motion for Withdrawal is hereby granted': Without warning or explanation, the attorney prosecuting the death-penalty case of the woman accused of killing former Arkansas state Sen. Linda Collins-Smith dropped out of the proceedings altogether this week.

'Highly insensitive and completely inappropriate': Several West Virginia corrections employees have been suspended in response to an image of them performing a Nazi salute.

From our friends at FiveThirtyEight:

A FiveThirtyEight politics chat askes the question, How Did The Democrats End Up With A 2020 Field So White And Male?

Doff your cap:

Adoption hearings are often bureaucratic affairs involving testimony and paperwork. But a young boy from East Grand Rapids, Michigan, was so excited about his adoption day that he invited his entire kindergarten class to his adoption hearing.
Michael Clark Jr.'s classmates filled up courtroom and gave sweet testimonies about how much they love their friend. And the whole class cheered as Michael’s new parents became his forever parents.
"
"12-year-old girl posted kill list of students, police say",https://abcnews.go.com/US/12-year-girl-arrested-posting-death-list-snapchat/story?id=67604173,"
A 12-year-old Florida girl was arrested for posting a ""death list"" on social media and threatening to attack students at her middle school, police said.

A student and her parent at Falcon Cove Middle School in Weston contacted the Broward County Sheriff's Office on Dec. 6 around 7 p.m. to report a threat posted on Snapchat, the sheriff's office said in a press release.

The threat ""included a death list with student names"" from the school, police said.
A second threat was also posted to Snapchat the same afternoon that allegedly said the ""students were not safe and that they would be killed on Monday, Dec. 9,"" according to police.

Detectives with the Threat Management Unit and Real Time Crime Center were able to identify that the source of the threats belonged to a 12-year-old girl from Weston, who is also a student at the same middle school.
The girl allegedly confirmed she made the threats, which were determined to be false, police said. She was arrested on Saturday evening and taken to the Juvenile Assessment Center.
The 12-year-old suspect currently faces two counts of a written threat to kill and false reporting concerning a firearm.

Police have not said why she made the threats."
